split_mode,seed,config,evaluation_split,slice,rows,V1_mae,V1_rmse,V1_r2,V1_mean_pinball_loss,V1_interval_80_coverage,V1_interval_80_mean_width,V2_mae,V2_rmse,V2_r2,V2_mean_pinball_loss,V2_interval_80_coverage,V2_interval_80_mean_width,quantile_crossing_rate,V1_calibrated_coverage,V1_calibrated_width,V1_auce,V2_calibrated_coverage,V2_calibrated_width,V2_auce,mean_normalized_rmse,mean_normalized_absolute_error,raw_width_error_spearman,calibrated_width_error_spearman,mean_auce,calibrated_crossing_rate
row,42,last2_head,valid,full,57,3.117093324661255,5.997672080993652,0.8855318666388985,1.0776987075805664,0.7017543859649122,7.168538570404053,4.9389166831970215,8.408365249633789,0.9277031660930437,1.800740361213684,0.5087719298245614,7.639052867889404,0.0,0.8245614035087719,13.98943278604888,0.016447368421052613,0.8245614035087719,13.625466356782711,0.016447368421052613,0.3248228202974587,0.3580445533948031,0.569678506611356,0.570132227119523,0.016447368421052613,0.0
row,42,last2_head,valid,common,55,2.3778276443481445,3.6031653881073,0.8094729788525392,0.8325969576835632,0.7272727272727273,6.278425216674805,3.979918956756592,6.133439540863037,0.8583734636255146,1.4419243335723877,0.5272727272727272,6.586480140686035,0.0,0.8363636363636363,12.252373872751521,0.030681818181818143,0.8363636363636363,11.748035116114604,0.028409090909090867,0.21455117118502334,0.2807472510490371,0.5210678210678211,0.5215728715728716,0.029545454545454507,0.0
row,42,last2_head,valid,tail,2,23.446895599365234,25.849123001098633,0.19883436894730067,7.81799840927124,0.0,31.64664077758789,31.31134796142578,31.312023162841797,0.43515197606758715,11.668182373046875,0.0,36.584808349609375,0.0,0.5,61.75855290172619,0.38750000000000007,0.5,65.25482547515561,0.325,1.3115580986374158,2.483720367903369,,,0.35625000000000007,0.0
row,42,last2_head,test,full,59,5.431049346923828,12.7953462600708,0.625796123645069,2.021270751953125,0.6271186440677966,8.104092597961426,8.206786155700684,17.79973030090332,0.7553956115617663,3.117377758026123,0.576271186440678,8.76154899597168,0.0,0.8135593220338984,15.815170383362005,0.039194915254237295,0.711864406779661,15.627617976656802,0.04364406779661016,0.6904867643961268,0.6095392914452523,0.5552893045002923,0.5532437171244887,0.04141949152542373,0.0
row,42,last2_head,test,common,56,3.7424492835998535,9.243130683898926,-0.34397798154667947,1.4715325832366943,0.6428571428571429,6.697342872619629,5.837498188018799,13.213833808898926,0.19256017187840968,2.2399685382843018,0.6071428571428571,7.038863658905029,0.0,0.8214285714285714,13.069893101597888,0.028348214285714272,0.7142857142857143,12.554932962394977,0.05156250000000001,0.505174910115208,0.4265655094124344,0.4804511278195489,0.47805878332194124,0.03995535714285714,0.0
row,42,last2_head,test,tail,3,36.95158767700195,40.311893463134766,-0.7194816221266409,12.283051490783691,0.3333333333333333,34.3634147644043,52.43349075317383,54.513282775878906,-0.10526042743375386,19.49567985534668,0.0,40.91836166381836,0.0,0.6666666666666666,67.06034630962552,0.325,0.6666666666666666,72.98440490954418,0.37500000000000006,2.14731273758078,4.02504988939119,1.0,1.0,0.35000000000000003,0.0
row,42,full_finetune,valid,full,57,2.7437753677368164,4.331351280212402,0.9403011563930089,0.9869158267974854,0.7017543859649122,9.936366081237793,4.93568229675293,8.56637954711914,0.9249603639203194,2.1029913425445557,0.43859649122807015,5.067827224731445,0.0,0.8245614035087719,18.178270364428098,0.016447368421052613,0.8245614035087719,22.89922424991373,0.016447368421052613,0.27931941942298605,0.336269502974034,0.2945294270158154,0.30282603059372576,0.016447368421052613,0.0
row,42,full_finetune,valid,common,55,2.303443193435669,3.355295419692993,0.8347849129052257,0.8107826113700867,0.7090909090909091,8.662384986877441,4.358795642852783,7.003165245056152,0.8153602421367165,1.8264371156692505,0.43636363636363634,4.628587245941162,0.0,0.8363636363636363,15.847560393358187,0.022727272727272686,0.8363636363636363,20.914499865608658,0.019318181818181776,0.22296273389974286,0.2900249496907221,0.21544011544011546,0.22467532467532475,0.02102272727272723,0.0
row,42,full_finetune,valid,tail,2,14.852916717529297,15.002732276916504,0.7301195562938266,5.830580234527588,0.5,44.97087097167969,20.800064086914062,27.252384185791016,0.5721235536549878,9.708235740661621,0.5,17.146907806396484,0.0,0.5,82.2727945688506,0.18125000000000002,0.5,77.47914481830321,0.15,0.9240912855996588,1.6079947182651106,,,0.16562500000000002,0.0
row,42,full_finetune,test,full,59,4.925529479980469,10.596853256225586,0.743340106412117,1.5779305696487427,0.7457627118644068,11.686393737792969,7.096141338348389,14.637516021728516,0.8345860341889552,2.9260833263397217,0.423728813559322,5.7420244216918945,0.0,0.8813559322033898,21.379890891689517,0.08580508474576268,0.847457627118644,25.945620591440495,0.052330508474576244,0.5699842029989979,0.5403625697918256,0.5070134424313267,0.5186440677966102,0.06906779661016946,0.0
row,42,full_finetune,test,common,56,3.953383207321167,9.27934741973877,-0.3545307307534675,1.3165128231048584,0.75,9.560494422912598,6.295365333557129,13.98906135559082,0.09503939955456253,2.6307005882263184,0.44642857142857145,4.976085186004639,0.0,0.875,17.49062601734087,0.09151785714285711,0.8571428571428571,22.484684387045114,0.05535714285714284,0.5201322960000678,0.4552307332614656,0.42611073137388933,0.4395762132604238,0.07343749999999998,0.0
row,42,full_finetune,test,tail,3,23.072263717651367,24.51769256591797,0.36395129659050296,6.457727432250977,0.6666666666666666,51.36983108520508,22.043954849243164,23.680519104003906,0.7914345415070931,8.43989372253418,0.0,20.039566040039062,0.0,1.0,93.9795018795309,0.14166666666666666,0.6666666666666666,90.54976307348765,0.18333333333333332,1.1360335678185556,2.129490185025215,1.0,1.0,0.16249999999999998,0.0
row,42,paper_style,valid,full,57,2.912929058074951,5.615844249725342,0.8996426377056849,1.219820499420166,0.40350877192982454,2.8779456615448,7.368851661682129,14.360313415527344,0.7891255444091929,3.3869686126708984,0.2982456140350877,2.7868385314941406,0.0,0.8245614035087719,9.277663256427338,0.016447368421052613,0.8245614035087719,21.172068480037677,0.016447368421052613,0.4205182396913323,0.43338050393350064,0.48087892144153493,0.3883199377754732,0.016447368421052613,0.0
row,42,paper_style,valid,common,55,2.423851728439331,3.945674419403076,0.7715292131332054,0.9716302752494812,0.4,2.739971160888672,5.994295597076416,11.30605411529541,0.5187634698374906,2.69602632522583,0.3090909090909091,2.7319674491882324,0.0,0.8363636363636363,8.832873533517985,0.018181818181818143,0.8545454545454545,20.755204368766037,0.034090909090909054,0.31727831525581346,0.35568913743730696,0.42337662337662346,0.32178932178932185,0.026136363636363596,0.0
row,42,paper_style,valid,tail,2,16.36255645751953,21.69550895690918,0.4356216003708334,8.04505443572998,0.5,6.672243118286133,45.16915512084961,48.60033416748047,-0.3607798710168526,22.387893676757812,0.0,4.2957916259765625,0.0,0.5,21.5093806364346,0.18125000000000002,0.0,32.635831540007736,0.46875,1.5012010499444761,2.569893082578827,,,0.325,0.0
row,42,paper_style,test,full,59,5.7841715812683105,14.132086753845215,0.5435251964583772,2.575016736984253,0.3220338983050847,3.353900671005249,9.618120193481445,22.23468780517578,0.6183199411240992,4.513088226318359,0.3050847457627119,2.887212038040161,0.0,0.711864406779661,10.81200456000208,0.06991525423728817,0.7796610169491526,21.934618697268373,0.03834745762711863,0.8088225929658133,0.6806623328675727,0.4828170660432496,0.442781998831093,0.054131355932203404,0.0
row,42,paper_style,test,common,56,4.335211753845215,9.025723457336426,-0.28149817875371785,1.8486979007720947,0.3392857142857143,3.2306666374206543,6.629554748535156,12.912581443786621,0.22895691862694045,3.0078976154327393,0.32142857142857145,2.8383007049560547,0.0,0.7321428571428571,10.414734186594838,0.0582589285714286,0.8214285714285714,21.563034970355574,0.054241071428571416,0.49346402518850674,0.48937350152319914,0.4310321257689679,0.3948051948051948,0.05625000000000001,0.0
row,42,paper_style,test,tail,3,32.83142852783203,49.062110900878906,-1.5469685658068655,16.132965087890625,0.0,5.654266357421875,65.40467071533203,81.30467987060547,-1.4586177912663896,32.609981536865234,0.0,3.8002140522003174,0.0,0.3333333333333333,18.22771819693727,0.35416666666666663,0.0,28.870848266307238,0.4791666666666667,2.8817562617961903,4.2513871846292135,0.5,0.5,0.41666666666666663,0.0
row,525,last2_head,valid,full,57,2.5901825428009033,3.742793560028076,0.9368274600872217,1.0734187364578247,0.5964912280701754,8.77456283569336,4.622528076171875,7.939652442932129,0.8833561602188997,1.831629753112793,0.45614035087719296,5.658703327178955,0.0,0.8245614035087719,17.702002675189853,0.016447368421052613,0.8245614035087719,17.851327916883342,0.016447368421052613,0.24936091422610612,0.31388494434781916,0.39739434793881256,0.3914311641171896,0.016447368421052613,0.0
row,525,last2_head,valid,common,55,2.4288382530212402,3.5159175395965576,0.5135055460526896,0.9583675265312195,0.6181818181818182,7.433566093444824,4.388660907745361,7.770881652832031,0.5009575205273369,1.7419426441192627,0.45454545454545453,5.110067367553711,0.0,0.8545454545454545,14.996645798458605,0.03295454545454542,0.8363636363636363,16.120565854181507,0.021590909090909046,0.23984521947053988,0.2962706978895329,0.33867243867243874,0.33232323232323235,0.027272727272727233,0.0
row,525,last2_head,valid,tail,2,7.027153015136719,7.700410842895508,0.5750438292600991,4.237323760986328,0.0,45.65196228027344,11.053874969482422,11.65992259979248,0.8291414782445747,4.2980217933654785,0.5,20.746173858642578,0.0,0.0,92.09931678529918,0.44999999999999996,0.5,65.44728464118383,0.1625,0.42926171211572445,0.7982767219506912,,,0.30624999999999997,0.0
row,525,last2_head,test,full,59,4.4704909324646,9.246015548706055,0.8102406265534234,1.8683710098266602,0.5932203389830508,10.944580078125,6.633271217346191,17.591970443725586,0.8160011314657378,2.6558761596679688,0.5254237288135594,6.83474588394165,0.0,0.7627118644067796,22.07984664195696,0.045550847457627115,0.864406779661017,21.561352228563493,0.07499999999999998,0.5797813152193567,0.4935465446461594,0.5353594389246056,0.553594389246055,0.060275423728813546,0.0
row,525,last2_head,test,common,56,2.7903034687042236,4.382208824157715,0.7874582782020633,1.1449685096740723,0.6071428571428571,8.973981857299805,3.452451467514038,5.300026893615723,0.9013506608053079,1.247852087020874,0.5357142857142857,5.754660606384277,0.0,0.7857142857142857,18.10431646539357,0.056026785714285696,0.8928571428571429,18.15404163670295,0.08839285714285713,0.22035698479064192,0.2834038558486595,0.4597402597402597,0.4810663021189337,0.07220982142857141,0.0
row,525,last2_head,test,tail,3,35.83400344848633,36.37044906616211,-15.841874807305167,15.371882438659668,0.3333333333333333,47.72908020019531,66.00857543945312,74.57907104492188,-1.7379671980678806,28.93899154663086,0.3333333333333333,26.996339797973633,0.0,0.3333333333333333,96.28974327114015,0.2708333333333333,0.3333333333333333,85.16448327662702,0.3125,2.3770281801467186,4.416210068866156,-0.5,-0.5,0.29166666666666663,0.0
row,525,full_finetune,valid,full,57,2.673393964767456,4.675011157989502,0.901439728726461,1.0388349294662476,0.7192982456140351,8.485432624816895,4.79736852645874,8.18664264678955,0.8759860688314689,1.9262741804122925,0.3684210526315789,4.618696212768555,0.0,0.8245614035087719,13.075970134642061,0.016447368421052613,0.8245614035087719,15.648271291533318,0.016447368421052613,0.28045984684759406,0.3249126305103159,0.3758750324086077,0.39726471350790776,0.016447368421052613,0.0
row,525,full_finetune,valid,common,55,2.2407636642456055,3.8015034198760986,0.43126330021514436,0.84526526927948,0.7454545454545455,7.396777153015137,4.404644012451172,7.513538837432861,0.5334630717032545,1.7830771207809448,0.36363636363636365,4.260578632354736,0.0,0.8545454545454545,11.398362228341554,0.03295454545454542,0.8181818181818182,14.434957433565478,0.017045454545454516,0.24340525818771497,0.2860809076772256,0.3087301587301588,0.33239538239538247,0.024999999999999967,0.0
row,525,full_finetune,valid,tail,2,14.570724487304688,15.01579475402832,-0.6158944930852999,6.362003326416016,0.0,38.4234619140625,15.597297668457031,18.91128921508789,0.5505436142877119,5.864192962646484,0.5,14.466941833496094,0.0,0.0,59.21018755790592,0.44999999999999996,1.0,49.0144023856489,0.13749999999999998,0.7685102547739892,1.3927850084202986,,,0.29374999999999996,0.0
row,525,full_finetune,test,full,59,5.046590328216553,12.701031684875488,0.6419266436942168,2.127951145172119,0.7796610169491526,10.224393844604492,8.361043930053711,23.157047271728516,0.6811748687698136,3.5108931064605713,0.559322033898305,5.18576717376709,0.0,0.8305084745762712,15.755693640577942,0.0733050847457627,0.8983050847457628,17.569525064858503,0.13241525423728812,0.7783583492219441,0.5884335506671868,0.56604324956166,0.5577440093512567,0.1028601694915254,0.0
row,525,full_finetune,test,common,56,2.859562635421753,6.024649143218994,0.5982817041514268,1.1433157920837402,0.8035714285714286,8.825179100036621,4.46862268447876,8.89936637878418,0.7218646602285298,1.6698362827301025,0.5714285714285714,4.5951828956604,0.0,0.8571428571428571,13.599516032569595,0.0901785714285714,0.9285714285714286,15.568606416113147,0.1540178571428571,0.33184768850752444,0.3237846103144849,0.497676008202324,0.48475734791524266,0.12209821428571424,0.0
row,525,full_finetune,test,tail,3,45.87111282348633,49.95016860961914,-30.76632703592107,20.507808685302734,0.3333333333333333,36.343082427978516,81.01958465576172,95.22527313232422,-3.4637384690722444,37.87728500366211,0.3333333333333333,16.21002197265625,0.0,0.3333333333333333,56.004342323400444,0.3125,0.3333333333333333,54.920006508105104,0.2708333333333333,3.135536407217356,5.528547103917622,-1.0,-1.0,0.29166666666666663,0.0
row,525,paper_style,valid,full,57,3.8483152389526367,7.5819010734558105,0.7407654836577765,1.70170259475708,0.3157894736842105,2.8987908363342285,6.099919319152832,12.415946960449219,0.7147546609897608,2.7457289695739746,0.24561403508771928,2.7255680561065674,0.0,0.8245614035087719,14.107807967881921,0.016447368421052613,0.8245614035087719,21.7562245681261,0.016447368421052613,0.43941798389529435,0.438828250388179,0.5256028001037075,0.5239175525019445,0.016447368421052613,0.0
row,525,paper_style,valid,common,55,2.941352367401123,4.686093807220459,0.13578367228182542,1.2373555898666382,0.32727272727272727,2.7735490798950195,4.964722633361816,8.12706184387207,0.4541616486286312,2.1743226051330566,0.2545454545454545,2.759854793548584,0.0,0.8545454545454545,13.498282459044784,0.03522727272727269,0.8363636363636363,22.029912374062246,0.02727272727272723,0.279709326207229,0.3462441901952838,0.4814574314574316,0.48080808080808096,0.03124999999999996,0.0
row,525,paper_style,valid,tail,2,28.789794921875,32.16276550292969,-6.413497137538143,14.4712495803833,0.0,6.342939376831055,37.31782531738281,50.76502990722656,-2.2387290576316823,18.45939826965332,0.0,1.7826766967773438,0.0,0.0,30.86975946090326,0.5,0.5,14.22980990488216,0.28125,1.829913670097004,2.984889905692798,,,0.390625,0.0
row,525,paper_style,test,full,59,5.048449993133545,12.641468048095703,0.6452772437175102,2.2143046855926514,0.4067796610169492,3.1274406909942627,9.544938087463379,23.497154235839844,0.6717409228452474,4.405834674835205,0.2033898305084746,2.7093966007232666,0.0,0.8305084745762712,15.220599316031189,0.075,0.8305084745762712,21.627141501618357,0.052754237288135594,0.7827484303865344,0.6309681703174286,0.5400935125657511,0.5442431326709528,0.0638771186440678,0.0
row,525,paper_style,test,common,56,3.0360753536224365,5.4958624839782715,0.6657050560445086,1.2145353555679321,0.42857142857142855,2.981452465057373,5.362174034118652,8.740657806396484,0.7316965586288677,2.308990955352783,0.21428571428571427,2.6875805854797363,0.0,0.8571428571428571,14.510105435084224,0.09151785714285712,0.875,21.452999502690254,0.054910714285714285,0.31387386059992517,0.36590851884477554,0.46712235133287766,0.469377990430622,0.0732142857142857,0.0
row,525,paper_style,test,tail,3,42.61277389526367,50.78432846069336,-31.83616887090235,20.876665115356445,0.0,5.852552890777588,87.62322235107422,97.1193618774414,-3.6430777257600537,43.54692459106445,0.0,3.1166305541992188,0.0,0.3333333333333333,28.483151760374522,0.35416666666666663,0.0,24.87779214827624,0.5,3.193343883371422,5.578748331140286,-1.0,-0.5,0.4270833333333333,0.0
row,1101,last2_head,valid,full,57,2.7029528617858887,5.066402435302734,0.8823508758222183,1.1774773597717285,0.38596491228070173,1.7363923788070679,4.318815231323242,7.293500900268555,0.8887519201245391,1.9820853471755981,0.22807017543859648,1.6260579824447632,0.0,0.8245614035087719,22.975512345284784,0.016447368421052613,0.8245614035087719,34.0168183206255,0.016447368421052613,0.2663138230969376,0.29875028856496877,0.1023804508244805,0.09006498032327677,0.016447368421052613,0.0
